지점	카테고리	조닝	브랜드	매장유형	평수	25년 3월 매출	25년 4월 매출	평매출	25년 5월 매출	평매출	25년 6월 매출	평매출	26년 3월 매출	3월 성장률	26년 4월 매출	4월 성장률
수원터미널점	남성의류(특정매입)	신사캐쥬얼	크로커다일(CROCODILE)	정상	12.6	26,107,800	25,287,870	66899	28,775,320	76125	22,148,900	58595	23,735,100	-9.1%	25,422,240	0.5%
수원터미널점	남성의류(특정매입)	신사정장	파크랜드(PARKLAND)	정상	22.8	14,308,600	11,595,800	16953	18,663,200	27285	16,302,800	23835	13,790,300	-3.6%	12,068,500	4.1%
수원터미널점	남성의류(특정매입)	신사캐쥬얼	파렌하이트	#N/A	31.3	24,513,210	22,231,950	23676	26,422,530	28139	17,248,650	18369	20,365,020	-16.9%	19,030,780	-14.4%
수원터미널점	남성의류(특정매입)	신사정장	트레몰로	정상	12.6			0	804,500	2128	13,140,020	34762	8,520,700	-	8,001,200	-
수원터미널점	남성의류(특정매입)	신사TD	올젠	#N/A	15.0	21,457,280	19,012,490	42359	23,212,550	51716	13,576,910	30248		-100.0%		-100.0%
수원터미널점	남성의류(특정매입)	신사캐쥬얼	지오지아	정상	12.6	9,299,740	14,457,690	38248	15,821,270	41855	7,717,000	20415	10,125,770	8.9%	12,107,432	-16.3%
수원터미널점	남성의류(특정매입)	신사캐쥬얼	피에이티(PAT)	상설	31.1	35,003,000	46,500,000	49839	32,738,600	35090	33,199,400	35583	28,360,400	-19.0%	51,812,400	11.4%
수원터미널점	남성의류(특정매입)	신사캐쥬얼	바쏘옴므	정상	12.6	35,688,000	30,673,850	81148	36,413,990	96333	30,161,980	79794	31,521,920	-11.7%	38,009,590	23.9%
수원터미널점	남성의류(특정매입)	신사캐쥬얼	에디션	정상	14.2	5,315,500	14,511,970	34066	11,594,250	27217	7,767,920	18235	13,447,470	153.0%	16,237,353	11.9%
수원터미널점	남성의류(특정매입)	골프	레노마골프	#N/A	15.1			0		0		0	3,970,000	-	15,089,200	-
수원터미널점	남성의류(특정매입)	골프	팬텀	정상	14.3			0	46,256,316	107824	23,930,636	55782	38,375,600	-	44,637,820	-
수원터미널점	남성의류(특정매입)	골프	루이까스텔	상설	20.3			0	53,984,400	88644	38,721,600	63582	43,287,000	-	50,444,800	-
수원터미널점	아동의류(특정매입)	유아	아가방	정상	15.1	35,857,050	36,879,960	81413	33,162,840	73207	26,844,680	59260	30,988,870	-13.6%	34,708,500	-5.9%
수원터미널점	아동의류(특정매입)	스포츠키즈	휠라키즈	정상	11.0	39,211,700	27,339,960	82848	26,824,100	81285	15,376,600	46596	29,977,860	-23.5%	22,101,270	-19.2%
수원터미널점	아동의류(특정매입)	스포츠키즈	블랙야크키즈	복합	8.9	27,156,200	26,046,900	97554	21,280,400	79702	11,786,700	44145	18,370,750	-32.4%	23,880,700	-8.3%
수원터미널점	아동의류(특정매입)	스포츠키즈	플레이키즈프로	정상	13.5	28,092,500	24,461,400	60399	28,879,800	71308	14,935,100	36877	33,417,900	19.0%	23,803,000	-2.7%
수원터미널점	아동의류(특정매입)	유아	앙팡스(압소바)	정상	15.2	18,250,950	19,021,490	41714	27,527,620	60368	19,582,950	42945	12,466,100	-31.7%	20,747,400	9.1%
수원터미널점	아동의류(특정매입)	주니어	폴햄키즈	정상	12.7	45,160,400	51,151,400	134256	43,462,200	114074	25,893,650	67962	43,005,850	-4.8%	43,193,555	-15.6%
수원터미널점	아동의류(특정매입)	주니어	탑텐키즈	정상	20.3	46,349,030	61,583,392	101122	49,649,560	81526	28,083,160	46114	40,949,550	-11.6%	38,883,900	-36.9%
수원터미널점	아동의류(특정매입)	스포츠키즈	NBA키즈	정상	8.9	27,436,900	23,641,100	88543	18,792,600	70384	8,324,000	31176	24,106,560	-12.1%	21,546,400	-8.9%
수원터미널점	아동의류(특정매입)	주니어	스파오키즈	정상	14.6	48,390,600	47,756,600	109033	41,186,300	94033	21,461,400	48999	22,800,000	-52.9%	21,641,400	-54.7%
수원터미널점	아동의류(특정매입)	토들러	페리미츠	복합	8.4	4,862,700		0		0		0	20,192,700	315.3%	18,615,300	-
수원터미널점	아동의류(특정매입)	유아	모이몰른	정상	10.8	17,171,200	15,162,700	46925	16,612,250	51411	12,281,400	38008		-100.0%		-100.0%
수원터미널점	아동의류(특정매입)	주니어	행텐틴즈	정상	10.1	52,755,055	44,007,935	145241	46,389,525	153101	21,424,100	70707	44,194,040	-16.2%	55,458,820	26.0%
수원터미널점	여성의류(특정)NC	여성커리어	쉬즈미스	정상	13.1	19,334,500	16,195,800	41211	17,096,200	43502	19,015,600	48386	18,001,000	-6.9%	23,007,700	42.1%
수원터미널점	여성의류(특정)NC	여성커리어	안지크	#N/A	10.8			0		0		0	16,554,600	-	20,011,900	-
수원터미널점	여성의류(특정)NC	마담	올리비아로렌	상설	16.0	34,310,500	43,564,490	90759	39,697,040	82702	28,896,370	60201	34,356,100	0.1%	49,243,140	13.0%
수원터미널점	여성의류(특정)NC	여성커리어	더레노마	정상	16.9	16,856,900	25,529,300	50354	23,866,800	47075	17,654,700	34822	22,916,000	35.9%	30,223,900	18.4%
수원터미널점	여성의류(특정)NC	여성커리어	케이엘	정상	13.2	15,508,350	18,257,900	46106	13,422,650	33896	14,109,600	35630	14,058,700	-9.3%	19,057,100	4.4%
수원터미널점	여성의류(특정)NC	여성커리어	미샤팩토리	상설	50.8	114,583,150	96,623,100	63401	89,280,100	58583	243,046,850	159480	96,483,200	-15.8%	100,714,000	4.2%
수원터미널점	여성의류(특정)NC	여성커리어	보니스팍스	정상	14.5	19,019,600	13,747,200	31603	20,797,300	47810	16,310,800	37496	18,494,000	-2.8%	22,022,400	60.2%
수원터미널점	스포츠(특정)NC	스포츠	나이키(NIKE)	#N/A	#N/A			-		-		-		-	9,362,780	-
수원터미널점	스포츠(특정)NC	스포츠	아디다스(ADIDAS)	정상	54.6	104,044,100	107,245,840	65474	91,283,600	55729	67,118,700	40976	101,822,100	-2.1%	107,396,550	0.1%
수원터미널점	스포츠(특정)NC	아웃도어	웨스트우드	정상	21.0	11,524,600	17,332,710	27512	12,955,280	20564	8,505,840	13501	7,160,800	-37.9%	18,675,900	7.7%
수원터미널점	스포츠(특정)NC	스포츠	프로스펙스	복합	45.1	25,296,900	26,079,700	19275	31,912,100	23586	21,988,500	16252	17,198,900	-32.0%	22,245,400	-14.7%
수원터미널점	스포츠(특정)NC	스포츠	뉴발란스	상설	55.0	33,722,050	26,872,200	16286	32,142,100	19480	23,511,900	14250		-100.0%		-100.0%
수원터미널점	스포츠(특정)NC	스포츠	크록스(CROCS)	정상	17.1	34,855,600	43,824,600	85428	56,964,600	111042	63,581,400	123940	29,735,100	-14.7%	45,819,700	4.6%
수원터미널점	스포츠(특정)NC	골프	팬텀	정상	14.3	27,284,567	28,344,552	66071	0	0		0		-100.0%		-100.0%
수원터미널점	스포츠(특정)NC	골프	루이까스텔	상설	20.3	60,410,300	51,434,400	84457	0	0		0		-100.0%		-100.0%
수원터미널점	스포츠(특정)NC	스포츠	레노마수영복	정상	12.7	12,295,600	15,861,700	41532	19,403,700	50806	24,054,300	62983	15,968,650	29.9%	15,084,700	-4.9%
수원터미널점	스포츠(특정)NC	스포츠	휠라(FILA)	정상	35.0	18,034,310	11,013,060	10478	14,231,900	13540	11,407,200	10852	12,669,500	-29.7%		-100.0%
수원터미널점	스포츠(특정)NC	스포츠	스케쳐스	정상	45.6	69,469,620	64,198,510	46893	80,961,900	59137	63,575,780	46438	50,525,970	-27.3%	55,073,710	-14.2%
수원터미널점	스포츠(특정)NC	스포츠	데상트	정상	48.2	36,092,200	39,291,070	27172	34,512,510	23868	46,013,660	31821	79,644,970	120.7%	49,973,150	27.2%
수원터미널점	스포츠(특정)NC	애슬레져	제인코트&티막	#N/A	21.9	8,095,200	2,230,600	3400		0		0		-100.0%		-100.0%
수원터미널점	스포츠(특정)NC	아웃도어	블랙야크	정상	42.2	21,541,000	29,568,500	23356	28,764,920	22721	19,499,000	15402	24,957,400	15.9%	40,197,100	35.9%
수원터미널점	스포츠(특정)NC	아웃도어	아이더(EIDER)	정상	21.0	20,634,200	37,574,300	59642	33,368,100	52965	20,308,400	32236	16,254,200	-21.2%	45,914,000	22.2%
수원터미널점	스포츠(특정)NC	아웃도어	케이투(K2)	정상	32.3	37,922,700	60,004,400	61924	48,621,400	50177	31,040,500	32034	43,268,100	14.1%	60,600,500	1.0%
수원터미널점	스포츠(특정)NC	아웃도어	네파	정상	25.1	24,485,300	29,313,620	38929	27,675,000	36753	20,132,930	26737	21,025,900	-14.1%	35,170,840	20.0%
수원터미널점	스포츠(특정)NC	아웃도어	디스커버리	#N/A	#N/A		36,906,400	-		-	34,466,000	-	93,658,100	-	1,104,300	-97.0%
경산점	캐쥬얼(특정매입)	이지	프로젝트M	경산점 데이터 X	10.2	4,676,450	4,591,250	15004	5,400,800	17650	3,116,300	10184	3,534,500	-24.4%	3,501,700	-23.7%
경산점	캐쥬얼(특정매입)	이지	폴햄메가샾	경산점 데이터 X	167.3	59,106,800	48,155,730	9595	65,043,990	12960	45,836,500	9133	44,519,550	-24.7%	52,810,100	9.7%
경산점	잡화(특정매입)	제화	에스콰이아(ESQUIRE)	경산점 데이터 X	13.5	7,064,560	9,357,000	23104	14,953,300	36922	10,113,400	24971	9,284,500	31.4%	9,484,900	1.4%
경산점	잡화(특정매입)	제화	엘칸토(ELCANTO )	경산점 데이터 X	10.0	24,017,100	27,447,100	91490	27,025,800	90086	16,585,700	55286	26,590,800	10.7%	31,893,000	16.2%
경산점	잡화(특정매입)	제화	허쉬파피(HUSHPUPPIES)	경산점 데이터 X	12.7	33,330,670	22,599,880	59317	25,865,540	67889	16,718,600	43881	40,997,550	23.0%	42,235,100	86.9%
경산점	잡화(특정매입)	핸드백/피혁	엘레강스(핸드백)	경산점 데이터 X	8.1	7,438,200	10,211,800	42024	11,068,990	45551	11,107,100	45708	7,385,500	-0.7%	6,817,600	-33.2%
경산점	영캐쥬얼(특정)2001	스트릿	밸리걸	경산점 데이터 X	13.3	5,420,100	6,095,800	15278	4,912,700	12313	4,645,100	11642	3,948,700	-27.1%	2,870,000	-52.9%
경산점	영캐쥬얼(특정)2001	베이직	비지트인뉴욕	경산점 데이터 X	12.0	20,593,000	15,886,300	44129	17,043,740	47344	15,240,320	42334	10,680,780	-48.1%	10,488,510	-34.0%
경산점	영캐쥬얼(특정)2001	캐릭터	숲(SOUP)	경산점 데이터 X	15.0	19,446,306	18,919,948	42044	19,721,416	43825	15,115,530	33590	28,064,680	44.3%	26,072,280	37.8%
경산점	영캐쥬얼(특정)2001	스트릿	헤이린뉴욕	경산점 데이터 X	18.4	9,587,000	10,026,900	18165	5,708,200	10341	6,023,200	10912	5,986,600	-37.6%	6,832,500	-31.9%
경산점	영캐쥬얼(특정)2001	스트릿	에잇컨셉	경산점 데이터 X	11.1	11,048,500	15,448,700	46392	13,347,400	40082	12,234,500	36740	17,362,800	57.2%	14,618,200	-5.4%
경산점	남성의류(특정매입)	신사정장	파크랜드(PARKLAND)	경산점 데이터 X	15.1	5,972,000	7,033,000	15525	9,331,000	20598	4,264,000	9413	5,767,900	-3.4%	8,382,200	19.2%
경산점	남성의류(특정매입)	신사정장	트레몰로	경산점 데이터 X	13.6	845,800	1,630,500	3996	648,600	1590	795,700	1950	1,442,300	70.5%	3,264,200	100.2%
경산점	남성의류(특정매입)	신사캐쥬얼	지오지아	경산점 데이터 X	12.7	15,629,100	17,334,710	45498	17,501,740	45936	15,288,600	40128	16,910,820	8.2%	18,545,990	7.0%
경산점	남성의류(특정매입)	신사캐쥬얼	피에르가르뎅(신사캐주얼)	경산점 데이터 X	11.0	4,172,600	10,430,600	31608	7,393,200	22404	5,554,000	16830	6,903,400	65.4%	8,282,400	-20.6%
경산점	남성의류(특정매입)	신사캐쥬얼	앤드지	경산점 데이터 X	13.3	5,817,230	3,232,700	8085	7,370,366	18434	3,224,516	8065		-100.0%		-100.0%
경산점	아동의류(특정매입)	유아	아가방	경산점 데이터 X	12.0	35,391,450	42,192,920	117203	37,324,800	103680	24,013,880	66705	31,711,710	-10.4%	30,562,820	-27.6%
경산점	아동의류(특정매입)	주니어	에어워크주니어	경산점 데이터 X	9.0	15,718,600	12,664,500	46906	12,898,100	47771	6,687,600	24769		-100.0%	0	-100.0%
경산점	아동의류(특정매입)	스포츠키즈	뉴발란스키즈	경산점 데이터 X	9.7	53,970,000	53,689,200	184499	44,273,500	152143	26,293,880	90357	40,097,355	-25.7%	60,698,120	13.1%
경산점	아동의류(특정매입)	주니어	탑텐키즈	경산점 데이터 X	21.1	24,028,710	27,804,075	43924	23,506,090	37134	10,401,270	16432	14,552,970	-39.4%	10,225,000	-63.2%
경산점	아동의류(특정매입)	주니어	스파오키즈	경산점 데이터 X	20.0	19,625,400	14,735,900	24560	14,636,300	24394	8,685,700	14476	15,663,900	-20.2%	10,673,000	-27.6%
경산점	아동의류(특정매입)	토들러	페리미츠	경산점 데이터 X	7.4	12,253,280	2,994,970	13549		0		0		-100.0%		-100.0%
경산점	아동의류(특정매입)	유아	모이몰른	경산점 데이터 X	10.6	7,749,200	8,867,400	27885	10,437,010	32821	7,083,900	22276	3,142,780	-59.4%	4,016,480	-54.7%
경산점	아동의류(특정매입)	주니어	행텐틴즈	경산점 데이터 X	9.0	30,946,960	32,160,475	119113	26,699,940	98889	8,841,900	32748	5,543,500	-82.1%	4,176,070	-87.0%
경산점	여성의류(특정)NC	여성커리어	아르테	경산점 데이터 X	8.1	7,024,100	7,657,400	31512	7,074,400	29113	5,109,200	21026	5,215,700	-25.7%	6,285,000	-17.9%
경산점	스포츠(특정)NC	스포츠	나이키(NIKE)	경산점 데이터 X	#N/A			-		-		-		-	10,991,640	-
경산점	스포츠(특정)NC	스포츠	푸마(PUMA)	경산점 데이터 X	#N/A	1,701,000		-		-		-		-100.0%		-
경산점	스포츠(특정)NC	아웃도어	콜핑(KOLPING)	경산점 데이터 X	27.9	17,003,900	19,311,500	23072	19,647,000	23473	16,792,000	20062	18,717,000	10.1%	25,246,800	30.7%
청주점	캐쥬얼(특정매입)	진	리바이스	#N/A	#N/A		20,190,900	-	5,089,400	-	18,008,000	-		-		-100.0%
청주점	캐쥬얼(특정매입)	이지	폴햄	정상	34.6	31,184,600	30,628,200	29507	27,512,950	26506	20,960,350	20193	34,422,100	10.4%	39,015,150	27.4%
청주점	캐쥬얼(특정매입)	이지	마인드브릿지	정상	33.0	16,555,300	15,072,130	15224	16,125,940	16289	10,043,420	10145		-100.0%		-100.0%
청주점	캐쥬얼(특정매입)	이지	프로젝트M	정상	26.5	19,580,400	15,729,750	19772	15,686,200	19717	13,227,700	16627		-100.0%		-100.0%
청주점	캐쥬얼(특정매입)	스트릿	JEEP	정상	26.6	30,212,400	24,950,700	31313	23,398,501	29365	13,849,810	17382	37,259,701	23.3%	64,365,350	158.0%
청주점	캐쥬얼(특정매입)	스트릿	NBA	상설	14.3	23,934,000	20,271,600	47253	26,497,000	61765	17,024,100	39683	34,331,760	43.4%	34,231,710	68.9%
청주점	캐쥬얼(특정매입)	진	버커루	복합	16.4	9,238,290	7,088,800	14408	11,001,900	22362	6,184,900	12571	12,026,860	30.2%	12,305,600	73.6%
청주점	캐쥬얼(특정매입)	스트릿	알래스카	정상	10.8	14,842,950	11,757,070	36400	16,763,100	51899	12,148,800	37613		-100.0%		-100.0%
청주점	잡화(특정매입)	제화	에스콰이아(ESQUIRE)	#N/A	#N/A			-		-		-		-		-
청주점	잡화(특정매입)	제화	엘칸토(ELCANTO )	정상	11.9	21,545,600	13,414,400	37575	24,421,200	68407	19,398,600	54338	24,874,200	15.4%	48,508,000	261.6%
청주점	잡화(특정매입)	제화	허쉬파피(HUSHPUPPIES)	#N/A	11.7	9,260,500	8,453,100	24032		0		0		-100.0%		-100.0%
청주점	잡화(특정매입)	핸드백/피혁	닥스(핸드백)	#N/A	86.8	34,545,430	35,580,010	13669	30,676,560	11785		0		-100.0%		-100.0%
청주점	잡화(특정매입)	제화	미셸BY탠디	정상	18.0	40,948,200	30,719,000	56887	37,197,600	68884	43,205,000	80009	35,089,200	-14.3%	34,303,200	11.7%
청주점	영캐쥬얼(특정)2001	베이직	로엠(ROEM)	정상	24.3	14,558,270	13,842,720	18989	10,280,780	14103	9,984,440	13696	14,302,430	-1.8%	12,543,900	-9.4%
청주점	영캐쥬얼(특정)2001	베이직	에이비에프지(ABFZ)	복합	25.0	15,719,700	15,503,100	20671	15,126,400	20169	15,034,900	20047	19,521,200	24.2%	16,693,008	7.7%
청주점	영캐쥬얼(특정)2001	베이직	리스트	복합	11.0	27,475,400	12,168,800	36875	19,033,200	57676	13,143,600	39829	4,397,600	-84.0%	7,981,700	-34.4%
청주점	영캐쥬얼(특정)2001	스트릿	밸리걸	정상	11.0	9,087,700	8,728,500	26450	9,052,400	27432	12,011,000	36397	7,001,000	-23.0%	9,312,900	6.7%
청주점	영캐쥬얼(특정)2001	베이직	비지트인뉴욕	복합	21.8	7,550,630	3,546,500	5423	4,544,300	6948	7,755,900	11859	6,034,600	-20.1%	6,521,380	83.9%
청주점	영캐쥬얼(특정)2001	캐릭터	숲(SOUP)	복합	19.6	18,232,110	16,600,908	28233	19,210,590	32671	13,649,900	23214	24,534,900	34.6%	18,744,900	12.9%
청주점	영캐쥬얼(특정)2001	스트릿	오픈클로젯	정상	33.1			0		0	5,721,180	5762	36,035,460	-	40,054,280	-
청주점	영캐쥬얼(특정)2001	스트릿	헤이린뉴욕	정상	14.7	12,472,900	25,376,500	57543	18,273,900	41437	13,035,000	29558	22,526,900	80.6%	25,346,200	-0.1%
청주점	영캐쥬얼(특정)2001	스트릿	반에이크	정상	22.2	15,415,600	14,466,580	21722	9,115,000	13686	8,975,400	13477	9,475,800	-38.5%	12,283,700	-15.1%
청주점	남성의류(특정매입)	신사캐쥬얼	인디안(INDIAN)	정상	11.0	22,641,200	22,413,400	67919	24,733,600	74950	20,552,000	62279	28,000,400	23.7%	31,325,320	39.8%
청주점	남성의류(특정매입)	신사캐쥬얼	크로커다일(CROCODILE)	정상	15.4	9,071,500	11,960,250	25888	14,102,600	30525	8,912,400	19291	13,099,100	44.4%	12,449,700	4.1%
청주점	남성의류(특정매입)	신사정장	파크랜드(PARKLAND)	정상	14.0	20,036,400	20,753,600	49413	25,407,400	60494	17,244,150	41058	19,263,900	-3.9%	25,282,601	21.8%
청주점	남성의류(특정매입)	신사정장	트레몰로	정상	17.9	4,844,430	5,125,140	9544	5,287,200	9846	5,643,200	10509	4,310,650	-11.0%	5,687,400	11.0%
청주점	남성의류(특정매입)	신사TD	올젠	정상	11.0	12,006,860	10,814,560	32771	13,092,780	39675	6,563,950	19891	15,355,110	27.9%	11,553,310	6.8%
청주점	남성의류(특정매입)	신사캐쥬얼	지오지아	정상	20.1	12,892,840	14,412,380	23901	12,750,530	21145	12,985,650	21535	30,692,250	138.1%	40,711,410	182.5%
청주점	남성의류(특정매입)	신사캐쥬얼	앤드지	#N/A	14.0	8,579,170	6,568,602	15696	8,442,608	20173	4,648,972	11109		-100.0%		-100.0%
청주점	남성의류(특정매입)	신사캐쥬얼	에디션	#N/A	11.0	839,700	1,667,610	5067	1,334,000	4053	3,319,480	10086		-100.0%		-100.0%
청주점	남성의류(특정매입)	골프	루이까스텔	상설	16.1		1,621,700	3358	21,950,500	45446	24,325,200	50363	24,011,400	-	46,065,700	2740.6%
청주점	아동의류(특정매입)	유아	아가방	정상	#N/A	24,297,680	32,701,970	-	39,086,820	-	25,556,200	-	19,838,160	-18.4%	22,906,300	-30.0%
청주점	아동의류(특정매입)	스포츠키즈	휠라키즈	정상	15.1	8,464,540	21,459,000	47371	24,813,190	54775	10,569,900	23333	18,962,500	124.0%	13,538,700	-36.9%
청주점	아동의류(특정매입)	주니어	에어워크주니어	정상	10.0	11,633,700	11,904,900	39683	14,819,400	49398	9,015,100	30050	8,786,900	-24.5%	10,397,300	-12.7%
청주점	아동의류(특정매입)	스포츠키즈	뉴발란스키즈	정상	15.5	50,028,100	46,562,950	100135	28,219,270	60687	20,684,270	44482	44,026,990	-12.0%	51,550,590	10.7%
청주점	아동의류(특정매입)	스포츠키즈	블랙야크키즈	복합	9.5	27,144,500	23,223,800	81487	17,128,700	60101	9,997,350	35078	20,851,800	-23.2%	21,143,900	-9.0%
청주점	아동의류(특정매입)	유아	앙팡스(압소바)	정상	12.5	7,968,900	7,285,200	19475	8,131,500	21737	4,996,200	13356		-100.0%		-100.0%
청주점	아동의류(특정매입)	주니어	폴햄키즈	정상	16.4	21,915,300	15,907,000	32331	15,710,650	31932	7,280,400	14798	11,758,540	-46.3%	6,783,550	-57.4%
청주점	아동의류(특정매입)	주니어	탑텐키즈	정상	14.9	65,056,270	60,881,955	136201	41,136,235	92027	26,563,001	59425	51,424,010	-21.0%	44,877,030	-26.3%
청주점	아동의류(특정매입)	스포츠키즈	NBA키즈	정상	11.9	60,128,800	42,655,200	119482	40,890,300	114539	20,062,900	56199	45,654,460	-24.1%	37,703,820	-11.6%
청주점	아동의류(특정매입)	주니어	지프키즈	정상	15.6	35,801,220	28,894,470	61740	24,367,740	52068	13,225,890	28260	29,269,800	-18.2%	24,686,550	-14.6%
